1001 10000
0 39 64136
1 547 647
1 191 976
1 84 997
1 395 751
0 373 80173
0 308 2978
0 784 66571
1 117 970
1 145 384
1 471 980
0 160 4778
1 825 893
0 227 13523
0 745 81291
0 0 95175
0 710 5687
1 249 505
1 803 1000
0 223 93076
1 138 724
1 537 920
1 156 293
1 252 486
1 5 799
0 644 96323
1 656 840
1 177 597
1 341 732
0 123 99133
0 527 72907
0 630 91504
1 158 351
1 294 991
0 256 42283
1 284 797
1 84 845
1 394 617
0 958 65682
0 381 14214
1 444 800
0 305 60920
0 334 46854
1 234 643
0 46 11637
1 183 798
1 172 540
0 990 87860
0 819 45251
0 320 57809
0 487 19825
0 568 6223
0 788 4710
0 438 16429
0 974 92503
0 9 78012
1 22 847
0 344 47989
0 652 31912
0 390 64267
1 740 869
1 611 969
0 92 63091
1 17 350
1 37 811
1 341 850
1 475 668
0 435 21961
1 41 636
0 912 92053
0 501 40349
0 861 81184
0 587 36660
1 827 982
1 10 832
0 832 94509
0 152 10951
0 290 78743
0 530 57790
1 517 943
0 161 66425
0 937 52405
0 945 33522
1 45 638
0 761 53906
1 358 918
0 256 35772
1 594 815
0 337 46807
1 49 352
0 315 60631
0 908 20372
1 6 844
0 843 4238
0 653 98841
1 36 917
0 746 83250
1 470 734
1 60 305
1 9 528
0 993 30120
1 490 849
1 3 363
1 327 691
1 345 874
1 164 826
0 586 38495
0 800 61011
1 231 756
1 169 522
1 177 673
1 210 774
1 48 853
1 174 879
0 374 88250
1 884 999
0 194 93045
1 69 406
1 136 908
1 95 719
0 844 230
0 600 31611
1 27 979
1 328 790
1 178 905
1 399 1000
0 774 48806
1 51 515
1 133 883
1 597 952
0 845 7976
1 453 761
1 177 820
1 126 518
1 31 968
0 508 40389
0 502 67295
1 18 517
0 189 2139
1 67 617
1 253 684
1 622 969
0 521 34178
1 55 450
0 167 8800
1 277 914
1 620 863
1 6 531
0 460 31328
0 375 7862
0 209 10075
0 449 67684
0 44 68998
1 327 944
0 589 13025
0 31 13832
1 130 778
1 235 992
0 415 93561
1 528 905
1 92 936
1 913 948
0 451 62446
0 346 6407
0 122 63294
0 320 72748
0 500 86656
1 26 978
1 21 314
1 131 914
0 89 5032
0 865 64224
1 472 993
1 801 940
1 291 566
1 82 949
0 611 26669
1 125 935
1 449 763
1 273 415
0 78 92456
1 180 825
0 725 86459
0 830 58390
0 902 69929
0 653 7583
1 65 775
0 180 121
0 105 22838
0 521 64668
0 259 5911
0 197 92427
1 26 650
1 281 966
1 373 995
0 387 72421
0 23 38110
1 224 825
0 430 71157
1 409 968
1 374 966
0 133 45004
1 307 903
0 829 57401
0 338 97634
0 361 18185
0 334 22536
1 318 864
1 61 117
0 845 72073
1 35 447
0 906 16722
1 333 766
1 593 847
0 278 3068
0 257 3665
0 503 21384
0 251 90427
1 79 495
0 362 18153
1 173 677
0 883 51798
0 421 4015
0 6 26425
1 41 622
0 842 42557
1 209 792
1 131 908
1 31 699
0 179 69839
1 421 986
0 672 40865
1 88 890
1 758 996
0 336 47827
0 464 35857
0 966 5054
1 620 734
1 576 841
1 106 388
1 70 489
1 98 380
1 483 959
1 80 586
1 20 736
1 164 359
0 750 7338
0 154 81729
1 515 969
0 327 83621
0 489 5663
1 359 990
1 683 930
1 2 288
1 107 697
0 946 29041
0 153 26792
1 176 977
0 207 69972
1 222 536
0 824 79753
0 441 82195
1 11 900
1 252 530
1 8 359
1 254 973
0 751 66415
0 117 92884
0 247 69983
1 445 845
0 376 97427
1 171 884
1 139 954
0 700 76178
1 232 977
0 913 93671
1 242 893
1 27 730
1 762 961
0 84 4475
0 519 74592
0 22 61851
1 99 653
1 4 944
0 603 85292
0 628 23197
0 280 85154
1 194 835
0 765 8492
0 24 64989
1 68 488
0 225 50026
0 254 16170
1 90 804
1 319 855
0 308 26033
1 0 627
0 635 61979
0 51 43283
0 60 2081
1 60 941
0 278 41585
1 0 268
0 17 86036
1 12 683
1 295 610
1 15 704
1 321 920
0 415 56500
1 321 901
0 930 49265
1 498 791
1 65 412
0 321 83871
1 629 922
0 331 53959
0 329 6269
0 209 5250
1 103 722
0 344 46805
0 340 77173
0 608 2815
1 52 282
0 575 739
1 502 617
1 114 960
1 35 646
0 584 1576
1 177 849
0 486 71550
0 982 58440
0 472 94281
0 755 77829
1 191 897
1 815 892
0 767 30252
1 248 987
1 69 515
1 90 773
1 103 976
0 201 5980
1 188 814
1 274 967
1 1 476
0 772 80837
1 8 436
0 613 43212
1 194 991
0 759 25082
1 28 511
0 889 94095
1 284 812
0 405 56694
0 123 11401
1 45 485
1 444 807
1 46 945
1 505 578
1 582 976
1 259 812
0 505 40964
1 54 951
0 552 29398
0 655 225
1 0 926
1 133 387
0 181 65858
0 281 23801
0 851 21370
1 364 774
0 950 63077
1 168 686
0 794 32895
1 25 753
1 39 476
1 606 995
0 928 44381
0 765 66188
0 836 79541
0 530 93365
1 41 326
0 599 56291
0 394 21622
1 605 999
0 550 31416
1 291 919
0 224 71066
1 68 957
0 417 34015
1 433 968
1 118 946
1 356 684
1 720 857
0 954 34758
0 48 7757
0 217 34033
0 64 93487
0 427 19425
1 29 668
0 861 77693
1 16 582
0 971 54861
0 314 78319
0 528 41489
1 406 720
1 42 508
1 239 493
1 157 406
0 863 20349
0 541 80472
1 781 997
0 416 91562
0 5 52003
1 33 889
0 450 43681
0 374 41875
0 967 8407
0 598 46500
1 532 885
0 477 39392
1 254 771
0 388 416
1 40 511
0 731 56164
0 118 92293
1 94 642
1 661 901
1 71 930
1 56 180
1 259 972
1 126 981
0 696 4547
1 63 424
1 103 442
1 173 989
1 858 908
0 19 4311
1 285 988
0 590 9626
0 441 32476
0 805 93628
1 867 932
0 205 5653
1 248 939
0 27 86031
0 259 87386
0 45 48485
1 229 812
0 341 94640
1 88 968
0 568 26352
0 927 29741
1 88 389
0 962 95099
1 119 973
0 300 85654
0 906 63008
0 567 22332
1 429 821
0 332 44738
1 938 996
0 189 79653
0 138 55735
1 116 945
0 163 8414
1 417 876
1 1 282
0 942 67178
0 62 57176
1 372 986
1 216 736
0 887 72877
1 18 257
1 448 707
1 189 416
0 212 66514
1 276 879
1 200 526
1 87 532
0 924 93758
0 876 64170
1 17 146
0 673 43787
0 723 17833
0 89 47757
1 113 612
0 865 39934
0 36 61385
1 75 478
0 440 27165
0 362 68558
1 274 922
1 98 276
1 75 264
0 276 40694
0 622 34935
1 149 552
0 226 44346
1 24 116
1 532 893
1 30 920
1 192 884
0 546 17242
1 70 615
0 110 39645
0 578 46192
1 576 719
1 0 846
0 950 52286
1 97 851
0 874 98305
0 385 32237
0 182 90322
0 198 56001
0 944 82312
0 287 6265
0 534 62189
0 173 99441
0 439 82172
1 16 844
0 181 85793
1 0 633
0 446 6313
1 416 700
1 339 844
0 27 34319
1 658 835
0 120 46153
1 663 874
1 729 985
1 341 970
1 18 722
1 57 988
1 221 914
0 180 40363
0 882 59975
1 751 909
0 765 91666
1 112 1000
0 320 45236
0 112 78979
0 65 10294
1 605 808
1 15 909
1 600 804
1 95 907
0 494 27233
1 157 743
1 74 653
0 521 58632
1 182 705
0 504 86523
1 49 733
1 20 785
1 353 636
1 757 956
1 44 825
0 929 31367
1 27 834
0 668 12805
1 764 972
0 462 49373
0 597 49167
0 176 46523
0 662 74623
1 435 570
1 181 640
0 602 32461
0 393 94186
0 481 14783
1 398 834
0 366 77385
1 14 121
0 586 38165
0 101 34657
0 602 7610
0 18 50087
1 190 696
1 0 707
1 842 933
1 12 617
0 23 25017
1 96 178
0 478 83748
1 0 789
0 333 458
0 787 83330
0 111 85868
0 924 42301
0 911 40718
0 925 36510
0 921 81261
0 498 54581
1 240 792
0 522 90930
1 76 582
0 870 26790
0 728 25485
0 203 85963
1 321 830
0 287 98336
0 948 89660
1 332 981
0 416 67559
0 102 6478
1 82 832
0 750 87608
1 781 992
0 5 26109
0 104 34444
0 488 42946
1 140 842
1 9 154
1 51 877
1 153 922
0 240 57650
1 98 186
0 501 32550
0 325 31028
1 339 953
1 333 992
1 25 880
1 456 639
0 361 798
0 902 59762
0 704 55148
0 722 80402
1 206 928
0 409 23837
1 288 938
1 136 939
0 753 83601
1 468 813
1 454 837
0 988 11115
0 292 20069
1 193 374
0 376 71281
1 546 816
1 35 671
0 552 62855
0 59 72491
1 131 884
0 9 21393
0 237 33175
1 2 233
1 244 954
1 122 836
1 70 694
0 674 22944
1 320 760
0 680 78617
0 732 1779
0 385 64096
0 740 72338
1 274 876
1 17 565
1 50 995
1 65 560
1 254 753
1 224 893
0 815 62429
0 187 38900
1 10 941
0 340 83212
1 534 673
0 575 93839
1 161 915
1 797 990
1 376 999
0 819 41868
1 215 835
0 632 37260
1 120 148
1 354 761
0 228 29445
0 730 333
0 487 18352
1 5 574
1 80 768
0 148 57699
0 655 51457
1 16 393
1 52 819
0 269 38500
0 285 31724
0 909 79115
1 25 914
1 40 370
1 418 796
0 905 39276
1 192 934
0 928 4128
1 392 892
0 370 2766
1 85 332
1 681 935
1 40 549
1 331 895
0 299 65050
0 98 75955
0 553 56397
0 900 20602
0 431 33034
1 20 848
0 504 89656
0 813 49753
0 866 18678
0 57 10304
1 385 972
0 68 86739
0 325 74901
1 40 544
1 153 669
1 253 341
1 387 911
0 748 219
0 925 82230
1 9 122
0 996 68785
0 736 20345
1 87 243
1 4 462
1 98 766
1 751 966
0 254 43395
0 115 89562
0 391 49835
0 272 3672
1 205 721
0 335 12421
1 627 983
0 919 10166
0 127 7986
1 11 716
1 379 995
0 426 79468
1 22 786
1 81 807
1 228 599
1 49 100
1 93 836
1 165 691
0 879 64759
0 549 46163
0 772 66495
1 398 943
1 53 679
1 38 969
1 47 860
0 672 36198
1 685 974
0 398 68380
1 76 808
0 570 66859
1 68 930
0 493 3366
1 741 946
1 48 255
0 24 27775
0 965 50925
1 1 565
0 691 59021
0 366 72367
1 7 290
1 9 330
1 203 446
0 675 11316
1 53 945
0 923 3079
1 184 967
1 167 926
0 179 72713
1 262 875
0 803 45787
0 205 15084
0 786 17244
1 350 839
0 438 60879
1 192 956
1 6 363
0 489 99376
0 1 70796
1 308 984
1 343 971
0 272 32649
1 646 903
1 91 847
1 0 931
1 419 817
1 206 884
1 235 508
1 263 485
1 185 899
0 324 30974
0 215 89502
1 168 636
0 496 56216
0 51 60581
0 728 79716
0 383 8347
1 162 996
1 311 881
0 220 69174
0 33 79059
1 20 938
0 764 57099
1 15 858
1 462 914
0 919 65098
0 12 49809
0 670 99841
0 549 69248
0 849 47769
1 301 889
0 448 32359
0 269 11740
0 375 82158
0 59 91788
1 8 978
1 217 969
0 403 92865
0 31 86104
1 44 892
1 435 926
1 224 644
1 44 570
1 523 671
1 378 998
1 329 596
1 379 617
0 921 39080
0 844 62605
0 921 63180
1 360 954
0 431 60381
0 879 86997
1 92 817
0 433 75931
0 844 64446
1 16 680
0 422 19960
0 645 38405
0 306 58120
0 727 57328
1 56 750
0 413 33021
0 194 24306
0 975 50242
0 535 13502
1 610 897
1 309 801
1 143 628
1 381 964
1 55 813
0 387 62513
0 241 59359
1 674 910
1 695 951
1 55 844
1 165 950
1 64 657
0 724 11516
0 28 58186
1 21 642
0 757 32669
1 390 866
1 52 182
0 503 58928
1 759 982
0 970 35655
0 582 74033
0 248 13825
1 386 900
1 76 858
1 67 957
1 34 109
0 313 84742
1 41 313
0 897 84832
0 422 99901
0 681 10336
0 840 74248
0 407 71776
0 511 59532
0 705 86538
1 1 283
0 283 92618
0 553 19971
0 308 8883
0 920 24742
1 318 966
1 468 845
0 280 98040
1 22 893
1 475 901
1 458 942
0 728 31772
1 871 997
1 344 840
0 614 5077
1 192 917
1 615 725
1 260 802
0 817 50316
0 432 43860
0 221 51881
0 616 14887
1 176 934
0 930 29435
1 9 343
1 104 319
1 109 892
0 348 40859
1 90 509
1 443 963
0 993 39356
0 213 6158
1 152 647
0 299 35291
1 69 664
1 131 604
0 954 60611
1 181 662
0 744 64682
0 396 78412
0 375 31486
1 562 844
1 369 972
1 10 446
1 491 985
1 423 775
0 48 56747
1 85 148
0 203 56518
1 376 960
0 557 61191
0 734 60993
1 346 837
0 440 64705
1 21 914
1 38 164
0 39 41033
1 8 834
1 402 942
1 679 998
0 424 9325
1 225 562
1 221 929
1 33 278
0 199 20261
0 121 3443
0 721 1493
1 52 592
0 811 67331
0 398 140
1 74 974
1 11 781
0 877 31429
0 392 13306
0 115 7063
0 372 47387
1 516 996
0 174 65326
1 119 619
1 42 827
0 382 69025
0 296 2268
1 422 796
1 453 848
0 987 5766
0 916 64067
0 151 18708
1 284 895
0 499 53732
0 671 73390
0 880 47546
0 923 98581
0 344 64527
0 807 49901
0 976 76242
1 853 915
1 38 229
0 696 68811
0 875 23863
0 540 78512
0 344 87681
1 195 682
0 897 88611
0 482 14166
1 24 956
0 50 35157
1 20 610
1 149 996
0 117 40713
1 225 786
1 192 840
0 427 1411
1 230 883
0 799 19660
1 203 968
1 21 332
0 675 37471
1 98 395
1 149 591
0 640 34621
0 191 17317
1 21 976
0 471 79778
0 922 20701
0 14 89738
0 832 28883
1 62 717
1 361 513
1 67 903
0 1000 90641
1 21 717
1 32 391
0 765 16
0 308 64205
1 134 655
0 162 65161
0 797 48329
1 30 357
1 887 974
1 79 1000
0 935 78526
0 671 61350
1 62 956
1 19 437
1 71 406
1 232 759
0 381 19011
0 597 60914
1 166 279
0 341 52026
0 588 61911
0 528 38593
0 34 65775
1 261 566
0 110 66379
0 778 13945
1 110 413
0 217 60196
0 666 28433
0 633 41027
0 580 49256
0 182 88265
1 614 957
1 11 869
1 507 716
1 20 363
0 808 24970
0 649 60818
0 646 19088
1 696 855
1 855 911
1 488 776
0 972 94331
1 19 784
1 264 942
1 8 131
1 544 927
0 86 52147
0 221 8860
1 349 600
1 90 988
0 186 61998
0 305 47700
0 846 62062
0 439 80640
1 40 706
0 284 25530
0 1000 97801
1 428 637
0 251 93488
0 76 84906
0 779 75202
0 314 83539
0 845 32573
0 948 1289
0 988 7754
0 250 17714
1 267 977
1 0 938
1 17 917
1 1 698
0 17 99862
0 464 10177
0 916 14919
1 267 973
1 180 953
0 557 66422
0 375 95878
0 478 76372
0 672 1066
1 140 896
1 283 492
1 197 807
0 644 84356
1 167 955
1 0 991
0 172 11809
0 240 12979
0 2 72230
1 118 792
0 309 28071
1 37 204
0 290 16856
0 633 40054
0 478 57118
0 185 31382
1 211 471
1 0 522
0 131 68305
0 276 13865
0 694 92178
0 939 56730
0 60 5770
1 11 730
1 80 924
0 511 45707
1 34 654
1 115 980
1 474 752
1 720 788
1 59 889
0 761 46959
1 512 785
0 295 30551
1 56 603
0 254 9916
0 119 32207
0 783 4319
0 479 8661
1 20 680
1 112 440
0 701 11306
0 347 37576
1 473 552
1 33 52
0 274 19474
0 262 4422
0 783 83704
1 698 824
1 78 865
0 437 5915
0 89 91015
0 748 27277
0 1 51891
1 125 403
0 432 17028
1 714 959
0 578 46584
0 151 87514
1 852 906
1 52 958
0 612 397
0 336 17262
0 509 95259
1 365 864
1 505 899
1 56 639
1 185 582
0 797 20745
0 954 2596
1 124 720
1 708 942
0 880 65492
1 16 234
1 241 754
1 518 856
0 767 34846
0 361 1062
0 977 72319
0 755 77903
0 999 20746
1 131 664
0 971 61157
1 253 753
1 859 983
1 56 736
1 447 929
0 385 66923
1 411 999
1 379 733
0 932 65773
0 647 61880
1 32 213
1 75 833
1 613 879
0 132 42231
1 4 780
1 47 415
0 557 47226
0 36 846
1 9 517
1 471 526
1 595 891
0 112 58182
1 237 972
0 201 79982
1 624 949
0 946 15100
0 217 11882
0 20 88638
0 354 92375
1 32 746
0 73 21794
0 161 71559
1 114 305
0 467 2621
1 53 436
1 606 976
1 92 995
1 69 836
1 197 702
0 497 81022
0 219 51215
0 873 54167
0 176 47474
0 103 95726
0 490 73161
0 160 54614
1 236 508
1 71 538
1 61 714
0 415 38784
1 43 76
1 157 316
1 428 982
0 722 67155
1 108 955
1 139 952
0 327 95601
0 166 40607
0 304 50231
0 629 66450
0 298 57176
0 587 88429
1 473 959
0 501 66100
0 747 17845
1 386 846
0 173 23633
0 555 2658
1 329 851
0 521 41321
0 507 23597
1 78 470
1 83 524
0 355 14967
1 137 553
1 256 762
0 807 37479
1 293 933
0 241 51679
1 237 764
1 33 277
1 0 353
1 98 625
1 371 969
1 66 772
1 479 975
0 754 34034
1 208 904
0 913 36422
1 438 792
1 217 646
0 238 90116
0 823 75704
1 23 434
1 299 917
0 364 78735
0 178 87675
0 799 32141
0 583 19262
0 496 19409
1 135 271
0 787 848
0 856 15764
0 88 48222
0 257 14221
1 178 726
0 771 55615
1 47 340
0 943 77445
1 634 974
1 173 828
0 25 68530
1 90 609
0 881 8273
1 125 736
0 353 85007
0 921 4278
1 441 801
1 64 651
0 886 18653
1 209 877
1 194 733
0 719 66790
1 41 814
1 487 916
1 188 866
1 147 684
1 6 900
0 541 25756
1 524 644
1 20 722
1 237 358
1 705 998
0 484 28678
0 948 72429
1 312 641
1 137 784
1 45 473
1 135 444
1 3 377
1 32 220
1 99 817
0 15 69098
1 5 985
1 20 878
0 893 84448
0 129 91313
0 863 51735
0 780 70046
1 218 796
1 201 501
1 250 771
1 123 762
0 484 69577
0 372 85451
0 110 86792
1 208 921
1 6 895
0 299 70243
0 466 11236
1 492 889
0 869 24994
1 60 970
0 266 32288
1 212 853
1 30 600
1 836 988
0 255 43668
1 53 491
0 570 45119
1 121 958
0 805 70386
0 630 50491
1 207 708
1 47 913
1 12 785
1 230 446
1 372 551
0 890 2468
1 194 681
1 63 714
0 278 42898
1 291 607
1 74 787
0 131 30133
1 220 832
0 481 45089
1 322 565
1 175 966
0 713 46957
1 63 694
0 257 38235
1 357 981
1 429 886
0 693 77357
0 814 32819
0 240 52511
1 1 721
0 771 87059
0 226 13107
0 967 41331
1 27 434
0 383 16899
0 860 37560
0 541 15257
1 497 993
1 206 475
0 101 70389
1 74 993
0 198 18705
1 178 748
0 463 6070
1 360 651
0 265 84127
0 590 50778
1 488 766
1 558 941
1 530 752
0 378 15153
1 31 898
1 680 987
1 390 445
1 88 724
1 38 702
0 191 9514
0 292 77552
1 265 847
1 188 969
0 518 75388
1 24 690
0 571 61620
0 96 59274
0 692 58478
0 184 88027
1 163 700
0 806 19852
1 337 875
1 523 979
0 185 43464
1 39 604
1 156 717
0 645 45383
0 751 59351
1 719 827
1 299 647
0 363 36220
1 683 753
1 142 656
1 220 948
1 61 303
1 273 928
1 837 996
1 51 744
1 614 692
1 168 598
0 388 8700
1 58 714
1 819 990
0 70 53935
1 215 392
1 3 761
1 494 607
1 51 805
0 851 23149
0 515 66167
1 44 867
0 678 39447
1 18 878
1 4 689
0 284 77138
0 991 7245
1 237 613
0 75 17970
0 833 97084
1 496 998
1 332 847
0 878 42045
1 438 996
1 408 615
0 156 41454
0 694 55715
1 590 968
1 250 614
0 867 54061
1 683 980
1 140 680
1 2 259
1 481 986
0 575 56911
0 754 53131
0 777 12205
0 973 40894
1 133 980
1 496 712
0 354 99723
1 248 462
0 975 61596
1 482 547
1 570 719
1 447 889
0 783 66449
1 1 281
1 9 581
0 860 66888
1 267 588
0 497 64145
0 411 17031
0 569 10185
0 484 58633
0 763 85855
1 225 575
0 991 48308
0 290 33161
0 568 8229
1 245 795
1 57 857
1 347 601
1 385 897
0 29 4666
1 289 963
1 297 964
1 5 898
1 354 876
1 24 792
0 751 42791
0 262 70847
1 128 533
0 148 94826
0 893 28482
1 266 686
1 16 687
0 840 92163
1 153 241
0 487 72497
0 19 13799
0 288 61507
0 501 79230
1 33 963
1 154 982
0 924 20593
1 46 916
1 324 428
1 221 991
0 457 77628
0 397 77735
1 25 510
1 109 893
1 900 1000
0 938 54498
0 786 472
1 55 801
0 714 13224
0 554 49463
1 231 531
1 233 754
1 36 882
0 482 14006
1 87 520
0 837 91103
1 838 923
0 423 53521
1 136 911
0 135 60603
1 7 843
1 0 636
0 548 30023
1 782 916
1 244 897
0 117 27376
0 213 9297
0 201 38387
0 781 76696
0 402 75985
0 558 61134
0 163 32572
1 224 973
1 154 817
0 692 50881
1 81 387
0 410 21586
1 61 465
1 23 479
1 0 51
1 419 496
0 70 73903
1 462 969
0 778 58422
0 182 72082
0 200 16417
1 61 515
1 129 628
1 368 780
0 953 50033
1 94 962
1 8 848
0 533 53611
1 17 325
0 906 90576
1 255 934
1 5 849
1 50 196
0 518 91134
1 130 943
1 681 958
0 789 17627
1 706 912
1 262 944
1 316 772
1 205 412
1 263 947
1 223 667
1 215 838
1 2 300
0 17 70454
1 4 110
0 325 61346
0 355 83388
1 290 492
0 401 33112
0 849 13081
1 165 346
1 92 635
0 895 57707
1 156 255
1 246 785
0 569 69926
0 212 35060
0 756 79961
1 456 990
1 384 888
1 158 543
1 146 765
0 926 39896
1 43 621
0 172 93222
0 21 16632
0 315 88995
1 12 499
1 243 906
1 9 649
1 551 870
0 969 93415
0 719 28765
1 39 765
1 170 590
1 95 862
0 385 51820
0 43 74193
1 33 739
1 81 717
1 422 692
1 185 703
0 439 10443
1 120 905
0 281 72887
1 71 778
1 28 535
0 925 19556
1 388 867
0 284 32977
0 112 77929
1 223 986
1 552 907
1 69 796
1 42 846
0 757 35442
1 11 976
1 255 882
1 10 760
1 1 517
1 755 945
1 11 884
1 238 589
0 193 16313
1 730 912
1 57 320
0 348 55645
1 603 983
1 89 399
0 165 37624
0 143 94183
1 218 781
0 698 33049
0 243 11953
1 687 858
1 236 753
1 421 961
0 410 57026
1 726 1000
1 448 739
1 50 390
1 291 583
1 888 987
1 758 994
1 156 982
0 487 70001
1 560 784
0 186 27757
1 392 784
0 94 19655
0 399 20568
1 41 614
1 670 812
0 4 82437
0 619 20422
1 56 932
1 305 959
1 161 449
1 2 44
1 229 908
1 171 775
1 68 534
1 222 994
1 89 508
1 179 818
1 633 858
1 52 385
0 853 76188
1 8 519
0 850 19512
1 32 801
1 512 910
0 778 17273
1 373 807
1 139 240
1 829 993
1 38 837
1 168 909
1 110 962
1 462 941
1 242 861
1 179 698
0 140 21632
1 188 496
0 757 51370
1 54 512
0 82 60782
0 531 84457
0 743 28270
1 69 562
1 57 279
1 399 984
1 366 676
0 346 158
0 155 4898
1 800 976
0 827 88816
0 314 91291
1 558 850
1 757 921
1 975 1000
1 142 818
0 911 70256
1 173 962
0 406 26102
0 757 1497
0 443 87971
0 56 52080
0 224 34077
1 124 787
0 269 28705
1 4 587
1 136 854
1 22 707
1 43 894
1 350 972
0 888 15533
0 474 91392
1 374 991
1 237 756
1 389 832
1 100 764
0 978 20201
0 379 92118
1 12 471
1 367 864
1 243 961
1 163 691
0 426 84378
1 156 777
0 755 96035
1 47 916
0 504 34582
0 813 34759
1 0 77
1 57 518
0 763 96980
1 84 985
1 210 625
1 317 889
0 859 35759
1 35 700
0 492 85739
1 14 902
1 315 669
1 403 902
1 593 953
1 370 902
1 453 989
1 126 933
0 163 29370
1 79 968
0 543 76946
1 124 543
0 351 52122
1 73 673
0 420 65031
0 84 92567
0 559 33793
0 582 63563
0 872 97858
0 583 22065
0 6 55863
0 927 5477
0 716 20485
0 494 2758
0 40 89898
1 39 701
1 73 530
0 413 24054
1 35 552
1 85 839
1 79 685
1 477 657
1 117 817
1 296 692
1 154 463
1 102 707
0 555 20771
1 111 423
0 79 6908
1 287 675
1 34 743
1 6 875
1 482 671
0 729 24800
1 347 919
1 19 650
1 416 936
0 642 78582
0 132 58322
0 335 31180
1 433 790
0 79 58169
1 121 723
1 96 475
1 726 820
0 100 81106
0 766 18127
1 157 857
1 272 996
0 939 57273
1 1 703
1 117 457
1 33 539
1 102 762
1 24 989
1 20 964
0 305 38964
1 72 367
0 76 93829
0 152 5399
0 431 39619
1 137 782
0 828 37088
1 5 297
1 32 371
0 767 11679
1 206 872
0 752 24197
0 374 96638
1 256 966
0 27 61354
0 837 34534
0 12 9280
1 77 959
0 750 55991
1 22 372
1 425 735
0 214 62570
1 24 181
0 208 26042
0 214 87224
0 727 88864
0 196 4307
1 123 243
0 493 63468
1 98 396
1 445 964
1 170 872
1 738 884
0 513 7739
1 352 963
1 609 797
1 62 965
0 601 30807
1 17 991
1 101 957
0 572 89919
1 657 956
0 480 91056
0 804 66958
1 659 994
0 380 20645
1 59 817
0 934 52741
0 635 74950
0 450 56904
0 1 49212
1 148 838
1 499 812
1 376 854
1 395 781
1 58 638
0 622 28393
0 313 50668
0 519 26625
0 631 67881
0 272 92991
0 38 55285
0 493 52787
0 337 81057
1 379 991
0 288 92791
0 451 55915
0 423 98947
1 46 187
1 4 651
0 839 80007
1 57 631
0 965 31615
1 311 756
1 87 949
0 366 22072
0 583 92649
0 425 75802
1 6 642
0 913 59058
0 636 69292
0 644 11724
0 831 92204
1 46 460
0 25 41498
1 148 816
0 649 55660
1 153 436
0 932 61696
1 65 589
1 31 833
0 782 86604
0 386 43082
1 851 935
1 166 690
1 13 666
0 964 6487
1 422 941
1 209 824
1 18 937
0 379 68396
1 668 897
0 371 25018
1 264 663
1 176 688
0 398 54604
0 68 51333
1 313 839
1 427 990
0 723 18610
1 44 846
1 49 859
1 263 785
1 455 931
1 37 709
0 837 49419
1 452 825
1 206 545
1 68 906
0 250 51425
1 3 752
0 753 84516
0 828 93022
0 191 85978
0 102 19323
1 306 916
1 651 875
0 908 34244
0 486 89308
0 537 24908
0 861 27488
0 590 82034
0 158 9264
1 6 189
0 528 17760
1 475 641
0 29 3386
1 306 911
1 187 995
0 386 4023
0 87 98095
0 426 24374
1 140 692
0 916 37045
0 168 26019
1 97 942
0 115 41643
1 0 564
1 4 938
0 667 82843
0 654 50366
1 165 758
1 162 504
1 121 473
0 920 82964
1 467 990
0 227 1085
1 37 151
1 819 1000
0 476 61028
0 529 18580
1 303 686
1 424 945
1 263 845
0 789 7553
1 51 355
1 2 170
0 557 13256
0 704 32928
0 362 12425
0 818 75940
1 136 786
1 156 563
0 48 42223
0 743 37422
1 81 508
0 982 86912
1 25 653
1 125 973
0 280 29835
0 808 56830
1 14 471
1 240 709
1 358 792
1 414 869
0 636 88079
1 291 895
1 9 88
0 402 6217
1 403 826
0 758 40536
1 384 996
0 354 70938
0 857 7462
0 66 50521
0 821 43120
0 271 44255
1 908 987
0 940 86276
1 464 664
1 119 745
1 103 858
0 880 82854
1 39 841
0 682 18562
1 0 316
0 378 44406
0 17 1229
1 470 984
1 140 754
0 905 89007
0 840 59042
1 417 976
1 596 886
0 590 85718
1 181 965
0 985 21571
0 568 9857
0 318 22613
0 833 49044
0 213 89462
1 5 886
0 543 51903
1 98 826
1 359 736
0 560 79680
1 192 906
1 229 784
0 427 33736
0 138 42554
1 367 982
0 661 3635
1 142 984
0 14 34566
1 36 897
1 482 850
1 46 784
1 86 475
1 75 919
1 5 63
0 422 14734
0 666 30540
0 64 92547
0 146 10860
0 334 75137
0 609 43219
0 616 71933
1 211 603
0 861 55747
1 193 998
0 470 8694
0 847 42857
0 861 49623
0 526 526
1 169 828
1 2 869
1 304 574
1 527 684
0 491 7962
1 38 196
1 407 991
0 603 75648
1 123 753
1 32 488
0 328 89306
1 610 883
0 115 66612
1 394 973
0 514 90058
1 310 953
1 136 918
0 885 26926
1 883 996
1 39 799
1 758 890
1 583 911
1 595 998
0 719 72589
1 199 903
0 811 79262
0 45 71160
0 568 28608
0 374 83072
1 122 163
1 15 303
0 483 29945
1 442 988
0 619 76633
0 650 10397
1 237 824
1 79 933
0 331 38674
1 429 927
0 209 70450
0 625 43913
0 479 80093
0 796 89482
1 130 910
1 237 971
1 122 951
0 907 4373
1 273 828
1 26 325
0 491 23821
1 158 402
0 864 46641
1 355 901
0 469 63849
1 222 974
1 91 270
0 321 24356
1 54 303
0 105 63220
1 284 858
0 40 40386
1 193 843
1 213 617
1 71 780
1 260 942
0 875 46488
1 252 962
1 16 475
1 101 520
0 218 79242
1 381 589
