1002 10000
0 907 79026
1 552 975
1 305 583
0 757 11052
1 220 967
0 881 8580
0 155 19640
1 5 957
1 120 262
0 202 97129
1 202 847
0 899 61335
0 720 92206
1 702 978
1 19 876
1 912 997
0 166 55556
0 198 89658
0 917 4676
0 9 23516
1 123 373
0 489 9496
0 93 87887
1 426 984
0 663 87691
0 645 12131
0 148 72743
1 333 892
0 168 69508
1 77 114
1 472 668
1 296 522
1 177 862
1 397 839
1 338 858
1 47 602
0 907 37947
1 353 792
1 348 666
0 842 14432
0 709 20187
1 275 971
0 279 77887
0 132 37033
1 599 942
0 526 71096
1 173 663
0 936 45441
0 731 39727
1 58 332
0 856 31243
1 253 703
1 446 850
0 649 89732
0 518 89321
0 294 89982
0 948 39746
0 972 32672
1 197 900
0 3 20267
1 591 982
0 179 58025
1 33 796
0 309 29681
1 105 685
0 422 85309
0 416 87318
1 708 997
0 921 80772
0 584 93082
0 593 50025
0 608 12888
1 888 980
0 876 34744
1 501 963
1 550 900
1 856 994
0 202 95157
1 211 469
1 252 411
1 38 763
1 543 950
0 807 80569
1 270 956
0 775 28165
1 233 976
1 71 683
0 629 78545
0 747 82327
1 58 724
0 654 69242
0 462 90338
0 37 42868
0 0 78154
1 5 105
1 90 841
1 41 891
1 53 774
1 153 845
0 471 26703
0 503 80980
0 167 46521
1 327 908
0 423 69250
0 46 13006
1 56 773
1 845 936
0 719 51398
1 410 963
1 688 980
1 69 816
0 951 78846
0 902 7972
0 697 7776
1 99 573
1 631 811
0 920 77477
1 749 874
1 399 725
1 196 740
0 809 65547
1 282 374
1 1 836
1 66 880
1 274 684
1 94 471
1 260 926
1 443 854
1 21 302
1 8 645
0 657 80368
1 40 340
0 52 94290
1 756 995
1 23 972
0 684 6322
0 387 83770
0 201 60687
0 761 11321
1 463 908
0 305 9044
0 136 86005
1 264 980
1 434 1001
0 206 56786
0 613 17920
0 363 93462
0 758 47165
0 173 81486
0 929 14343
0 377 2931
1 186 909
1 262 634
1 115 833
0 538 89065
1 265 952
0 215 20917
1 653 866
0 733 47437
0 200 62315
0 493 76145
1 143 983
0 472 37519
1 344 978
1 76 119
1 127 270
0 175 67638
1 686 984
0 316 36429
1 174 666
1 696 995
0 501 58884
0 820 39558
1 368 893
1 444 781
0 250 4949
0 161 83230
1 14 716
1 133 971
0 656 81551
1 60 579
1 126 586
0 641 18951
0 533 23044
1 146 394
0 716 30062
1 145 858
0 236 44375
1 30 897
1 7 347
0 80 17729
0 377 77466
0 382 19169
1 165 809
1 96 827
1 401 694
0 651 18878
1 52 883
0 80 59212
0 110 51768
0 661 47217
1 236 612
0 68 52559
0 617 70452
1 53 967
1 43 830
0 73 52474
0 98 87308
1 137 872
1 17 863
1 475 877
1 710 839
1 183 746
1 333 770
0 966 988
0 464 70772
0 957 15748
1 14 434
1 494 642
0 294 24991
1 358 531
1 205 991
1 270 595
1 617 852
1 182 616
1 832 902
0 729 3460
0 727 41886
1 48 771
1 52 536
0 886 29080
1 14 596
1 278 497
1 350 529
1 300 693
1 5 949
1 540 979
0 875 95793
0 81 39332
1 603 996
1 63 983
0 799 70900
0 835 79825
1 124 710
1 5 920
0 199 29462
1 218 262
1 189 970
0 79 85407
1 461 814
0 570 18918
0 959 15490
1 763 968
0 584 16192
1 168 633
0 728 30449
1 24 621
0 133 20448
0 623 61100
1 24 760
0 545 17989
1 12 970
1 10 917
1 40 394
0 583 64677
0 186 13480
0 810 81359
1 90 576
1 17 909
0 317 40283
1 397 925
0 63 41901
1 51 315
0 369 59782
0 193 65440
1 166 384
1 11 334
0 254 46960
0 394 36555
1 4 478
1 22 828
1 101 392
0 484 72308
0 531 59653
0 781 41168
1 71 251
0 611 67452
1 300 870
1 836 986
0 9 45151
1 208 1001
1 5 705
0 736 34793
1 51 412
0 757 91970
0 41 95637
0 581 54480
1 175 915
0 209 55433
0 585 60972
1 544 997
1 356 580
1 374 756
1 56 117
1 563 727
1 534 948
1 560 978
1 174 929
1 701 982
1 292 421
1 21 515
0 431 63509
1 451 973
1 401 943
1 43 950
1 886 964
1 242 395
1 11 196
1 340 944
0 811 45492
0 627 23950
1 58 747
1 422 906
1 100 752
1 3 761
0 982 51392
1 23 501
0 510 4660
1 397 914
1 171 790
1 113 978
0 95 30681
1 482 899
0 26 99814
1 42 641
0 301 65308
0 390 54893
1 357 999
1 204 857
1 229 988
1 48 498
0 800 63737
0 71 82474
1 443 986
1 158 834
1 158 575
0 486 92532
0 641 41334
0 192 45931
1 251 573
0 240 3294
1 45 950
1 62 980
0 850 50351
1 40 970
1 215 948
0 703 44845
0 4 37791
1 311 975
1 440 1001
1 56 187
0 10 98006
0 59 75811
0 801 1488
0 346 23095
1 44 179
0 375 30233
0 482 23545
0 681 69952
1 203 786
0 844 76429
0 154 36498
0 97 38116
1 58 718
1 57 372
0 773 58971
0 787 60690
1 240 368
0 423 66819
0 459 23039
0 483 37059
0 894 80252
1 13 991
0 456 78357
0 410 58075
0 139 80963
0 67 55631
1 162 917
1 15 690
1 337 977
1 47 731
1 170 545
0 979 4059
1 59 690
1 36 658
0 210 13457
0 107 6438
1 585 830
1 535 788
0 137 73968
0 40 5285
0 193 49277
1 28 991
0 218 93415
0 423 90629
1 131 852
1 55 752
0 697 98498
1 157 612
0 933 78452
1 451 810
0 999 93851
0 253 22080
1 75 788
1 202 814
0 350 29537
1 370 901
0 167 97520
0 717 38570
0 829 20526
0 95 93962
1 588 858
1 8 961
1 671 818
0 361 962
1 25 795
0 224 84856
1 220 521
1 39 273
0 980 64374
0 715 83281
1 18 459
1 347 608
0 683 5488
1 139 963
1 530 854
0 445 93703
0 515 90955
1 45 790
1 19 896
1 109 634
1 332 804
1 449 901
0 493 45372
1 20 987
0 523 78515
1 157 675
0 229 34448
1 117 909
0 753 39100
1 432 813
0 470 66715
1 690 990
0 465 29059
1 535 896
1 425 856
1 634 994
0 14 87173
1 308 627
0 775 5210
1 63 977
0 855 13605
0 5 37189
1 438 730
1 361 895
0 251 29120
0 662 47075
0 152 99365
0 39 8714
0 243 95486
1 814 987
0 610 75831
0 601 93388
0 416 66906
1 286 630
1 184 762
1 522 863
1 219 684
0 321 89598
1 510 995
1 1 908
1 308 827
0 639 21379
0 480 22019
1 78 974
1 267 757
0 912 56798
0 848 44929
0 370 38868
0 868 92822
0 45 56371
1 47 541
0 331 85957
1 645 920
1 13 447
0 800 79148
0 29 11381
1 122 668
0 291 35637
0 511 1820
1 410 984
0 958 90123
0 213 26516
0 32 4515
0 244 81955
1 448 942
1 197 849
1 41 697
1 78 874
1 82 966
1 30 725
0 243 80269
0 908 63811
1 129 522
1 317 519
0 907 58250
0 898 10470
0 153 18109
1 75 148
0 651 46817
1 280 800
0 832 14118
1 159 987
1 99 929
0 544 33261
0 463 44348
0 43 92759
1 19 959
0 447 67573
0 934 69678
1 52 725
1 240 718
1 765 971
1 87 183
0 915 55751
0 272 34749
0 647 43635
1 601 964
0 933 52414
1 335 821
0 600 52723
0 136 44404
0 926 52075
1 8 930
1 260 913
1 14 278
1 52 735
0 702 24857
0 43 79868
0 547 29402
0 672 45072
0 18 27721
1 177 732
1 132 998
0 904 91582
0 452 43607
0 10 45490
0 96 35388
1 358 768
0 214 89537
1 2 172
0 558 32406
1 164 648
0 185 15836
0 259 8564
0 737 92854
0 726 43862
0 204 5596
0 9 57106
1 476 543
1 916 978
0 54 46169
0 209 35685
0 764 18
0 9 12488
0 705 14253
1 51 822
1 107 507
0 679 62598
1 4 927
0 110 29397
0 687 51491
1 165 792
0 737 39792
0 731 93116
0 902 5250
1 385 977
0 188 40381
1 74 777
0 342 45095
1 398 966
1 160 955
1 40 993
1 716 958
0 64 31334
0 423 30055
1 263 879
1 346 946
1 68 513
0 305 10573
0 372 89889
1 543 942
1 237 915
0 662 92163
0 401 65937
1 142 860
0 250 37390
1 541 946
1 79 820
1 57 689
0 164 71835
0 918 91351
0 740 43208
0 500 26464
0 945 12085
1 648 738
0 542 75776
0 503 60383
0 54 57592
1 37 831
0 61 62041
1 712 875
0 93 19784
0 496 1010
1 32 845
1 341 750
1 301 676
0 901 15031
0 993 8708
0 466 53268
1 602 668
1 17 971
0 796 63801
0 765 60159
1 2 464
0 670 866
0 771 53015
1 775 955
0 355 69212
1 104 990
0 589 32527
1 253 919
1 156 926
1 532 970
1 689 910
0 70 79076
0 794 19203
0 467 48782
1 130 996
1 41 604
0 908 28494
0 911 2322
1 625 783
1 177 998
0 945 2287
0 848 3889
1 8 755
0 297 54567
0 217 35598
1 631 712
0 2 80917
0 24 22763
0 846 73734
0 156 54749
0 746 28366
0 963 54961
0 791 55354
0 592 436
1 669 959
1 111 427
0 196 22021
1 775 1001
0 496 36682
1 225 875
1 168 839
0 410 22048
0 481 42630
0 335 27213
0 502 55422
1 108 663
1 80 998
0 430 50660
0 708 35227
0 68 46928
1 749 896
1 254 917
0 656 68126
0 149 14575
1 228 380
1 65 830
0 400 2423
0 556 65081
1 116 796
1 247 484
1 46 612
0 310 82415
0 440 17183
0 3 10765
1 81 619
1 319 841
1 59 636
1 25 925
1 389 913
0 512 40752
0 646 91599
0 231 43532
1 525 946
1 327 741
1 116 439
0 189 80796
1 10 911
1 353 881
1 88 926
0 513 34566
0 115 30674
0 76 52349
0 122 45571
1 361 681
1 271 648
0 972 48854
1 206 760
1 436 791
1 75 955
0 512 50247
0 252 43438
0 561 41053
1 426 818
0 975 84191
0 896 62253
0 12 76204
0 427 15322
0 729 81569
1 278 647
1 80 471
0 650 4822
0 290 8588
1 103 742
0 369 80388
1 201 994
1 676 832
1 197 589
0 770 4095
1 110 961
0 54 67095
1 763 918
1 140 794
1 219 937
0 111 67538
0 427 94597
1 325 565
0 935 96285
1 82 496
0 483 1823
0 840 65723
0 630 62932
0 281 64150
0 624 45236
1 822 956
0 787 78021
0 184 94166
1 25 447
0 608 60115
0 882 83476
0 455 55247
0 303 78698
0 754 49788
1 39 694
1 170 695
0 966 86181
0 230 30513
1 298 751
1 264 889
0 106 73847
1 495 805
0 908 80929
1 511 860
0 3 11338
0 171 88591
0 561 37897
0 107 4420
0 918 84347
0 520 84211
0 57 45433
0 487 84017
0 552 59294
0 586 88916
0 508 85288
1 398 815
0 812 90244
1 278 805
1 148 928
0 191 90014
1 410 1000
1 560 912
1 111 584
0 266 10854
0 997 96538
0 752 49425
0 627 40607
0 910 9390
0 354 77935
1 620 826
1 250 557
1 116 919
0 377 83880
0 685 6639
1 220 647
1 288 844
0 887 82916
0 94 84553
0 3 69895
0 226 21932
0 387 26517
1 53 271
1 328 570
0 387 31781
0 610 67132
0 879 73228
1 60 865
0 710 27598
0 440 77528
1 457 820
1 119 971
0 315 75420
1 143 624
1 578 954
1 71 971
1 61 932
1 823 996
0 927 45144
1 13 785
1 572 899
0 519 26746
1 360 837
0 641 52407
0 841 83198
0 274 8857
0 326 35104
1 142 314
0 435 95025
0 311 16925
0 932 42455
0 39 61088
1 99 216
0 818 19125
0 360 19847
0 544 10275
1 330 815
1 82 783
0 73 36012
0 174 54655
1 65 997
0 444 39130
1 6 740
1 469 911
0 844 5625
0 862 60029
1 40 820
1 380 894
1 403 808
0 125 9927
0 351 32315
0 654 83099
1 332 975
1 478 755
1 167 955
1 71 953
0 486 89135
0 128 84926
1 34 958
0 320 57711
0 101 51586
1 116 688
0 73 31569
1 148 459
1 26 856
0 972 74793
1 73 750
0 995 35006
0 450 32048
0 806 48839
0 917 92290
0 40 76242
1 44 351
1 42 319
1 62 727
0 698 78205
0 689 31079
0 442 66196
0 11 35419
1 122 655
0 136 52056
0 131 22208
0 138 57066
1 603 802
0 204 81056
1 265 673
1 619 734
0 730 99583
0 227 19993
0 163 34684
0 672 43297
0 307 69246
1 27 763
1 30 925
0 503 55517
1 140 726
1 25 392
0 794 53870
1 579 959
0 978 34266
0 621 1720
1 121 898
1 312 763
1 615 875
0 188 65674
0 776 24216
1 70 950
1 570 840
1 536 942
1 493 995
1 381 829
0 742 11629
1 53 730
0 888 60319
0 827 42533
1 0 373
1 224 992
1 75 630
1 5 318
1 314 918
1 123 945
1 202 987
0 504 65055
0 266 37186
0 432 88242
1 24 1001
0 881 94293
0 652 24930
1 474 934
1 47 804
1 127 739
0 196 96377
1 297 603
1 440 598
1 297 878
0 339 478
1 259 662
1 544 824
1 74 729
1 323 878
1 307 696
1 8 909
1 507 891
1 783 917
1 461 855
0 270 24384
0 249 34797
0 623 54932
0 876 87038
1 5 105
1 86 626
1 40 999
1 377 976
1 165 350
1 29 363
1 161 483
1 83 570
1 386 1001
0 31 19100
0 323 63965
0 705 58087
1 63 977
1 209 930
1 620 868
0 850 70359
1 312 942
0 35 41571
0 91 10841
0 985 809
0 357 92117
0 379 79591
1 318 911
1 102 499
1 228 856
1 38 451
1 286 385
1 444 796
1 215 736
0 634 43484
1 38 361
1 469 846
0 59 48526
1 455 638
0 43 38210
1 145 943
0 214 63022
0 838 52402
0 589 37165
1 178 674
0 561 52382
0 575 54990
0 197 82951
0 661 44915
1 94 903
1 760 972
1 339 888
1 120 436
0 802 34969
0 147 36955
1 763 976
0 126 56929
1 6 915
0 686 91756
1 162 681
1 39 954
1 308 337
0 334 39303
1 214 946
0 836 44344
1 205 878
1 34 545
1 629 968
1 203 974
1 162 555
0 457 70265
1 40 270
0 456 90322
1 313 527
1 284 840
0 424 55482
0 367 25111
1 480 813
0 416 66293
0 129 9836
1 445 996
1 167 612
1 59 641
1 561 857
1 935 999
0 342 77806
0 496 9236
1 4 353
0 213 23314
0 955 7498
0 516 81986
1 458 747
1 145 849
0 257 72784
1 651 908
1 200 486
0 143 91942
0 456 5324
1 63 775
0 655 36223
0 657 44163
0 601 79489
0 56 9325
0 23 79716
0 776 13244
0 400 81771
0 940 3045
1 433 985
0 486 61231
0 491 83692
1 682 852
0 599 85692
0 564 25398
1 357 997
1 352 463
1 196 838
1 75 480
1 605 698
0 236 77138
1 28 200
1 406 817
1 86 859
0 20 19946
1 73 845
0 728 76223
0 166 84318
1 314 885
1 32 887
1 95 808
0 617 65692
1 158 680
0 345 47467
1 48 987
1 55 868
0 968 59450
0 465 89991
1 377 959
0 411 55362
0 494 40298
0 763 61461
0 548 24569
1 371 981
1 43 483
1 244 415
1 430 969
1 467 998
0 121 72830
0 830 56067
1 166 849
1 380 858
1 262 859
0 861 55192
1 159 938
1 23 822
1 649 981
1 69 771
1 21 409
1 61 607
1 153 976
0 791 66414
1 47 645
1 105 592
1 1 901
1 86 640
0 801 45201
0 581 90759
0 885 28890
1 298 972
1 603 945
1 844 882
1 161 419
0 566 7503
0 344 4587
1 472 907
1 20 202
1 641 822
0 166 64481
1 390 556
1 240 965
1 289 859
0 729 54683
0 900 56416
1 584 699
0 430 11084
1 23 942
1 452 663
1 335 615
0 852 89770
0 4 98328
0 770 28298
1 395 1001
0 406 29410
1 48 150
0 982 92357
0 819 67430
1 6 679
0 795 3051
1 570 912
0 388 7995
0 375 74288
0 461 88488
0 39 3246
0 117 53011
1 46 229
0 872 74372
0 335 38416
1 48 641
1 163 643
1 721 816
0 919 47626
1 470 968
1 342 527
0 492 63962
0 486 81987
1 168 733
1 277 961
1 350 824
1 321 677
1 8 469
0 33 62333
0 518 10047
0 85 18164
1 118 949
0 384 67939
1 483 971
1 34 846
1 421 827
1 1 812
0 587 95485
1 45 581
1 126 548
1 182 996
0 567 27207
0 747 22980
1 138 580
1 267 999
1 217 871
1 255 961
0 23 59097
0 474 74304
1 675 877
0 242 69008
1 118 344
1 664 829
0 942 37375
0 296 23647
0 583 98738
0 362 57314
1 52 653
0 216 86557
1 159 587
1 226 894
0 614 64844
0 628 49741
0 901 84891
1 152 792
0 177 17169
0 265 31393
1 238 842
0 670 55911
0 793 73172
1 291 670
0 153 91462
0 581 93287
0 668 72414
0 640 96187
0 74 10967
1 301 912
0 738 87620
0 460 8630
1 41 379
0 45 4476
0 543 20087
1 235 534
1 210 989
1 578 962
1 592 953
1 396 886
0 260 24382
1 594 838
0 839 36570
1 606 801
0 649 72758
1 78 604
1 14 992
1 87 768
1 52 470
0 957 84528
0 442 77421
0 755 62161
0 787 58492
1 271 850
1 220 664
0 323 6337
0 705 12752
1 761 945
1 35 309
0 633 46102
0 837 95240
1 129 605
0 295 30868
0 920 6751
1 600 823
1 88 864
0 137 9470
0 501 74565
1 376 990
1 478 746
0 487 70320
0 599 54262
0 754 75770
1 497 850
1 108 991
0 642 57077
0 172 7330
1 900 961
0 706 75887
0 641 20751
1 66 192
0 858 78353
1 108 672
1 353 864
1 31 179
1 239 875
1 277 961
0 190 47734
1 210 936
0 647 24168
0 214 66428
0 988 70536
0 266 32399
1 201 526
0 937 54287
0 405 89321
0 420 50839
1 129 920
0 235 15761
0 433 38571
1 21 669
1 244 924
0 844 66369
1 8 910
0 771 78927
0 388 84627
0 242 81410
1 236 771
1 249 841
0 926 92735
1 88 128
1 11 985
1 318 549
1 7 921
1 129 737
0 555 36516
0 519 46925
0 952 59274
1 313 575
1 5 779
1 255 560
1 93 981
1 339 849
0 866 17090
0 932 5119
1 10 997
0 125 7057
1 50 953
1 65 878
1 128 799
0 751 10290
1 238 994
0 711 783
1 44 606
1 33 705
0 762 12255
1 18 910
0 730 59500
0 192 40615
1 540 994
0 130 49064
0 340 36467
1 72 953
0 431 32217
0 999 61564
0 564 36207
0 629 18908
1 798 998
0 941 11898
1 276 1000
1 114 674
1 5 693
1 138 950
1 11 431
0 961 29082
1 51 552
1 124 706
1 30 978
0 276 94479
1 263 955
0 221 41277
1 29 967
0 360 8433
1 58 478
1 676 842
0 474 15319
1 509 756
0 870 56581
0 959 4411
1 194 941
0 3 31425
0 127 91507
0 647 60808
1 174 543
0 152 72936
1 351 570
1 83 388
0 386 97341
1 195 804
1 1 954
1 156 858
0 281 58359
1 56 270
0 219 48721
1 13 702
1 354 646
0 235 4052
1 35 802
0 519 67722
0 660 98480
0 990 18032
0 399 12904
1 300 972
0 211 30825
1 399 712
1 39 345
1 556 1001
1 2 348
0 113 58527
0 227 73352
1 863 998
0 859 36491
0 364 54313
1 402 948
0 805 6248
1 119 657
0 381 45420
0 223 64014
1 556 610
0 864 73468
0 528 22893
0 557 17542
0 926 66284
0 93 19205
1 75 578
1 28 897
1 555 896
1 609 831
1 282 744
1 551 643
1 9 848
0 245 91321
0 938 71064
0 30 8626
1 548 735
1 6 937
0 401 10407
0 913 47030
0 48 8810
0 535 28234
1 843 894
0 132 60656
0 235 8796
0 640 9050
0 742 35305
1 78 494
1 69 951
0 101 30616
1 856 997
1 245 641
0 798 67791
0 905 68895
0 933 95170
0 962 56768
1 236 781
1 4 407
1 85 690
1 253 713
0 401 13838
1 296 791
0 592 52707
1 622 1000
1 99 649
1 110 663
0 164 65083
0 329 73898
0 817 40659
0 490 92008
0 432 49859
1 211 527
1 97 992
1 200 721
1 5 535
1 20 297
0 502 91824
1 646 932
1 233 418
0 493 70040
1 30 736
1 36 781
1 18 514
0 946 64572
1 515 593
1 15 317
0 653 59229
0 408 95967
1 337 755
0 136 91403
0 29 42601
1 111 632
1 452 967
1 6 301
1 44 955
1 308 976
1 564 977
0 590 66930
1 44 649
1 56 407
0 852 76943
1 128 827
0 653 21828
1 76 956
0 319 9429
0 207 27767
1 618 863
0 731 75916
1 236 910
1 50 636
1 10 444
1 66 946
1 43 974
1 203 921
1 88 566
0 825 62135
1 18 619
0 213 31539
0 918 66409
1 201 691
0 131 57904
0 103 31710
1 217 779
1 14 656
0 896 14409
0 50 68651
0 84 93646
1 90 824
1 84 569
1 213 664
1 13 900
0 171 74407
0 720 41719
1 6 948
0 173 69546
0 577 92849
0 856 27902
0 508 51513
1 274 898
1 484 767
0 214 70627
1 288 902
1 655 837
1 74 714
1 116 318
0 363 67481
1 419 982
1 118 531
0 445 88701
0 539 30346
1 616 760
0 607 7366
1 567 842
1 153 380
1 48 923
0 183 79579
0 275 8238
1 9 877
0 614 86821
1 302 408
0 265 59687
1 140 758
0 882 90100
1 71 716
0 148 54442
0 658 3444
0 554 53274
1 207 775
1 159 1000
1 316 760
0 486 23744
0 477 19363
0 926 37193
1 8 318
1 110 319
0 818 39802
0 460 88666
0 301 22975
1 511 999
1 369 914
0 692 53140
0 870 79517
1 618 991
1 143 634
0 445 14157
0 434 31665
0 562 60685
1 28 573
1 318 680
1 17 893
0 294 54028
1 385 753
0 508 85155
1 278 891
0 773 61320
1 173 899
1 11 912
0 629 76057
0 175 94100
1 64 463
1 235 980
0 494 6111
1 30 1000
0 863 83001
0 412 50520
0 97 68557
1 73 756
0 623 75640
1 283 415
1 200 591
1 41 187
1 93 607
0 373 91898
0 845 59983
1 112 929
1 41 566
0 24 39372
0 411 11492
1 127 985
0 692 72357
0 306 68979
0 372 90477
0 720 11272
0 385 55264
1 14 570
1 154 552
1 255 553
0 628 28453
1 568 988
0 462 63166
1 575 800
0 538 72104
1 556 619
1 74 966
1 577 973
0 185 16403
0 837 14250
1 221 600
1 99 275
1 83 995
1 439 909
1 272 476
0 9 39196
1 614 803
0 359 47280
1 439 755
1 128 1001
0 11 84082
0 742 25868
1 28 321
1 294 937
1 206 880
1 123 544
0 837 48742
1 577 980
1 485 934
0 385 52515
0 511 8561
1 514 992
1 60 675
1 122 898
0 330 46554
1 298 517
0 589 14135
1 441 593
1 291 698
0 250 19156
0 195 26780
1 128 442
1 439 967
0 416 60612
0 268 71478
0 113 99050
0 489 38385
1 65 710
1 3 255
1 136 655
0 186 61299
0 650 29414
0 896 42585
1 300 535
1 127 234
1 174 480
0 200 4620
1 418 741
1 790 945
1 36 597
0 328 392
0 834 34923
1 269 617
1 17 941
1 309 739
0 510 66298
1 1 763
0 784 21900
0 127 95217
1 73 455
0 708 43347
0 407 93968
0 140 74559
1 173 518
1 60 883
0 453 5480
0 404 39295
0 987 31176
1 316 740
1 451 946
1 24 333
0 341 12343
1 467 732
1 325 754
0 819 31601
1 343 926
0 640 40569
0 620 83541
0 843 51307
0 129 72756
0 449 29787
0 559 92140
1 183 687
0 868 80012
0 946 47949
0 64 31679
1 21 631
1 238 559
1 49 617
0 327 90871
0 940 97365
1 51 815
1 242 714
0 137 89414
0 881 37923
1 862 972
1 384 844
1 258 957
1 6 579
1 104 970
0 1001 42215
1 347 885
0 1 66333
1 682 849
0 8 31186
0 46 62433
0 238 61292
0 416 11043
0 106 82599
1 84 762
0 738 54966
1 527 848
1 852 961
1 14 137
1 269 735
1 391 898
0 444 69826
1 377 770
0 64 6233
1 2 741
1 47 138
1 592 935
0 223 8176
0 319 23119
1 297 840
0 622 68828
0 768 66560
1 520 760
0 169 59541
0 689 27709
1 48 267
1 91 714
1 187 685
0 334 72124
0 358 8068
1 101 472
1 268 908
1 12 980
1 502 769
1 650 749
0 325 62056
1 149 708
0 708 61759
0 217 28369
0 520 50092
0 110 62256
1 133 964
0 64 91570
1 41 673
1 309 798
0 443 23250
1 614 982
1 142 495
1 104 617
1 8 395
1 51 876
0 45 24227
0 1000 69709
1 43 1001
0 27 30987
0 443 84897
0 725 43117
0 748 94983
1 144 933
0 666 47221
1 5 370
0 174 88236
1 121 908
0 641 31116
1 21 264
1 23 574
0 728 68487
0 18 8043
0 270 61980
0 32 76294
0 225 54017
1 60 761
0 302 33067
0 174 9429
0 342 51569
1 32 763
0 617 17668
1 212 400
1 105 805
1 242 713
0 288 8709
0 957 20757
0 551 79493
1 390 767
0 453 11159
1 333 707
1 191 765
0 774 74146
1 426 864
0 448 42812
1 127 834
1 74 834
0 393 4274
1 1 778
1 322 990
1 86 927
1 168 527
1 140 740
0 623 60787
1 944 992
0 780 90901
1 269 951
1 714 863
1 6 581
1 306 956
0 374 23506
0 209 35613
1 84 811
0 164 36959
1 152 611
1 460 744
1 37 690
1 233 930
0 208 47543
0 730 27428
0 964 25754
0 640 694
1 40 484
0 723 30562
1 19 648
0 856 7878
0 582 32988
0 342 97661
1 33 254
0 197 79873
1 124 582
0 905 9777
1 93 313
1 556 904
1 169 648
0 998 99544
0 921 44148
1 50 279
0 333 70303
0 863 87259
0 500 7610
1 231 969
0 85 54745
1 363 762
1 46 373
0 508 85073
0 1 980
1 301 513
1 103 635
1 6 274
1 487 982
0 571 9351
0 800 14036
1 12 206
1 69 915
1 58 991
0 612 6949
1 211 976
0 746 87805
1 578 736
1 1 767
1 772 983
0 786 77249
1 435 752
0 118 86824
1 41 926
1 127 965
1 468 725
1 345 829
1 121 694
1 135 758
0 83 49851
0 794 24241
1 142 974
0 259 20796
1 74 1001
1 65 451
0 590 33632
1 12 560
1 43 943
1 197 837
0 723 80523
1 19 771
1 27 163
0 669 85192
0 120 32488
0 361 88427
0 140 52889
0 272 17494
0 224 76276
1 145 271
1 57 533
1 75 221
0 672 34768
1 103 965
0 925 99139
0 610 12831
1 227 824
0 795 87417
0 342 36665
0 163 37246
0 561 77294
1 236 870
1 528 950
0 180 63924
1 218 618
0 362 74285
0 907 63713
1 44 808
0 327 40725
0 569 66406
1 289 995
1 46 732
0 451 93961
1 358 701
1 441 772
1 920 997
1 357 927
0 523 58492
1 96 853
1 644 976
0 425 82709
1 286 413
0 215 85831
1 740 945
1 19 869
1 192 716
1 477 900
1 125 990
0 352 83742
0 429 96792
1 299 691
0 890 67984
1 292 677
1 415 737
1 847 969
0 572 65696
0 413 34115
1 680 986
1 67 734
0 170 51769
0 339 67040
0 829 32160
1 21 887
1 205 420
1 203 768
1 89 538
1 66 877
1 8 355
0 687 11906
1 130 936
1 227 959
1 359 715
1 162 562
1 891 998
1 46 633
0 629 31010
0 419 75568
0 165 91507
1 241 739
0 629 57693
1 18 996
1 465 947
0 597 85518
0 207 26850
0 817 29296
1 795 912
1 268 842
1 414 479
0 848 35772
0 95 96448
1 11 608
1 5 998
0 818 97629
0 181 25453
1 80 602
1 108 979
1 465 789
1 148 857
0 326 41315
1 0 687
0 952 95118
1 39 947
1 41 929
1 94 695
1 495 982
0 534 61537
0 16 91168
0 860 23781
0 495 69511
1 82 753
0 131 62054
1 140 943
1 118 674
1 23 648
0 829 43154
1 420 970
0 512 97756
0 231 4806
1 137 991
0 501 49329
0 92 69523
1 276 839
0 300 96906
1 352 656
1 101 631
1 277 810
0 427 75517
1 613 708
1 101 182
0 144 59227
0 334 91136
0 262 48825
0 399 29083
0 814 40206
1 64 689
0 958 87582
0 845 16915
0 626 64101
0 697 89507
1 59 220
0 747 66359
0 370 57704
1 665 897
1 16 859
1 340 831
1 13 852
1 669 804
0 27 62037
1 106 351
0 683 64348
1 47 219
1 480 971
1 16 955
0 562 76104
0 697 82292
0 4 73371
0 101 3486
1 8 647
1 8 603
1 127 803
1 815 908
1 2 766
0 264 30011
0 118 60616
1 112 361
0 650 82617
1 760 976
1 547 968
1 357 896
0 954 25216
1 45 440
1 105 799
0 861 34922
0 183 12471
1 569 991
0 572 22002
0 466 79685
0 84 81560
1 113 789
1 198 724
0 910 99684
0 954 49207
1 17 732
1 365 904
1 677 976
0 72 84119
1 660 893
0 731 27122
0 145 45089
1 181 917
0 76 56119
0 317 66638
1 551 948
1 320 935
0 252 95334
0 782 32803
0 506 23461
0 198 49825
0 997 63579
0 737 63129
0 792 77259
0 100 19377
1 206 444
0 306 86360
1 65 650
1 1 576
1 814 908
0 773 26011
0 137 76236
1 315 978
1 114 985
0 760 27213
1 8 685
0 506 74462
0 793 92677
1 320 812
1 565 931
1 32 837
0 662 35123
0 290 11590
1 129 192
1 73 598
0 587 15274
0 758 77964
1 360 748
1 836 1001
1 272 777
1 653 947
1 310 824
0 156 88623
0 76 25562
0 119 6032
0 353 27056
1 15 984
0 831 58389
0 759 41421
0 354 306
1 145 597
1 475 969
1 131 988
0 667 51723
0 741 61939
0 573 31519
1 210 838
1 617 796
0 498 61434
0 28 25194
1 197 884
0 860 45689
0 431 51707
1 326 620
0 616 8536
1 353 925
1 22 522
1 312 926
1 47 794
1 75 553
